rate_date,currency,rate_per_eur
2023-07-25,CHF,0.990603
2023-07-25,GBP,0.758018
2023-07-25,USD,1.104737
2023-07-26,CHF,0.989582
2023-07-26,GBP,0.754924
2023-07-26,USD,1.097668
2023-07-27,CHF,0.989489
2023-07-27,GBP,0.752569
2023-07-27,USD,1.099584
2023-07-28,CHF,0.988437
2023-07-28,GBP,0.755521
2023-07-28,USD,1.098998
2023-07-31,CHF,0.990556
2023-07-31,GBP,0.753576
2023-07-31,USD,1.095964
2023-08-01,CHF,0.987978
2023-08-01,GBP,0.756200
2023-08-01,USD,1.098118
2023-08-02,CHF,0.990040
2023-08-02,GBP,0.756308
2023-08-02,USD,1.099600
2023-08-03,CHF,0.988871
2023-08-03,GBP,0.752639
2023-08-03,USD,1.096241
2023-08-04,CHF,0.986561
2023-08-04,GBP,0.752529
2023-08-04,USD,1.093983
2023-08-07,CHF,0.988034
2023-08-07,GBP,0.749391
2023-08-07,USD,1.104058
2023-08-08,CHF,0.986664
2023-08-08,GBP,0.749454
2023-08-08,USD,1.105937
2023-08-09,CHF,0.987854
2023-08-09,GBP,0.746894
2023-08-09,USD,1.099444
2023-08-10,CHF,0.984270
2023-08-10,GBP,0.745032
2023-08-10,USD,1.108055
2023-08-11,CHF,0.986341
2023-08-11,GBP,0.743709
2023-08-11,USD,1.115155
2023-08-14,CHF,0.984616
2023-08-14,GBP,0.742780
2023-08-14,USD,1.111391
2023-08-15,CHF,0.988434
2023-08-15,GBP,0.741908
2023-08-15,USD,1.111718
2023-08-16,CHF,0.991280
2023-08-16,GBP,0.739033
2023-08-16,USD,1.114633
2023-08-17,CHF,0.991765
2023-08-17,GBP,0.738740
2023-08-17,USD,1.120241
2023-08-18,CHF,0.989828
2023-08-18,GBP,0.738828
2023-08-18,USD,1.120064
2023-08-21,CHF,0.991345
2023-08-21,GBP,0.739691
2023-08-21,USD,1.114403
2023-08-22,CHF,0.990184
2023-08-22,GBP,0.741866
2023-08-22,USD,1.114445
2023-08-23,CHF,0.989190
2023-08-23,GBP,0.737174
2023-08-23,USD,1.118945
2023-08-24,CHF,0.996120
2023-08-24,GBP,0.738816
2023-08-24,USD,1.122753
2023-08-25,CHF,0.999025
2023-08-25,GBP,0.736404
2023-08-25,USD,1.126109
2023-08-28,CHF,0.996350
2023-08-28,GBP,0.737373
2023-08-28,USD,1.126036
2023-08-29,CHF,0.996831
2023-08-29,GBP,0.736612
2023-08-29,USD,1.128667
2023-08-30,CHF,0.998259
2023-08-30,GBP,0.733872
2023-08-30,USD,1.137709
2023-08-31,CHF,1.002040
2023-08-31,GBP,0.736152
2023-08-31,USD,1.131797
2023-09-01,CHF,1.004807
2023-09-01,GBP,0.735302
2023-09-01,USD,1.138372
2023-09-04,CHF,0.999385
2023-09-04,GBP,0.736889
2023-09-04,USD,1.145988
2023-09-05,CHF,1.000988
2023-09-05,GBP,0.732316
2023-09-05,USD,1.150377
2023-09-06,CHF,1.000594
2023-09-06,GBP,0.736318
2023-09-06,USD,1.152623
2023-09-07,CHF,1.002109
2023-09-07,GBP,0.740371
2023-09-07,USD,1.159058
2023-09-08,CHF,1.003290
2023-09-08,GBP,0.739613
2023-09-08,USD,1.163082
2023-09-11,CHF,1.001676
2023-09-11,GBP,0.737892
2023-09-11,USD,1.159108
2023-09-12,CHF,1.002083
2023-09-12,GBP,0.736162
2023-09-12,USD,1.163406
2023-09-13,CHF,1.000848
2023-09-13,GBP,0.737044
2023-09-13,USD,1.165819
2023-09-14,CHF,1.002435
2023-09-14,GBP,0.737380
2023-09-14,USD,1.169010
2023-09-15,CHF,1.005875
2023-09-15,GBP,0.738452
2023-09-15,USD,1.170984
2023-09-18,CHF,1.005270
2023-09-18,GBP,0.737657
2023-09-18,USD,1.163150
2023-09-19,CHF,1.007851
2023-09-19,GBP,0.741378
2023-09-19,USD,1.161229
2023-09-20,CHF,1.009737
2023-09-20,GBP,0.744367
2023-09-20,USD,1.157084
2023-09-21,CHF,1.009865
2023-09-21,GBP,0.743468
2023-09-21,USD,1.155072
2023-09-22,CHF,1.006487
2023-09-22,GBP,0.746396
2023-09-22,USD,1.154311
2023-09-25,CHF,1.007756
2023-09-25,GBP,0.744384
2023-09-25,USD,1.150321
2023-09-26,CHF,1.004805
2023-09-26,GBP,0.741507
2023-09-26,USD,1.147807
2023-09-27,CHF,1.005155
2023-09-27,GBP,0.741623
2023-09-27,USD,1.152920
2023-09-28,CHF,1.001468
2023-09-28,GBP,0.738612
2023-09-28,USD,1.157250
2023-09-29,CHF,1.001840
2023-09-29,GBP,0.738002
2023-09-29,USD,1.153513
2023-10-02,CHF,0.998877
2023-10-02,GBP,0.738267
2023-10-02,USD,1.153367
2023-10-03,CHF,0.996515
2023-10-03,GBP,0.738601
2023-10-03,USD,1.147965
2023-10-04,CHF,0.998249
2023-10-04,GBP,0.742592
2023-10-04,USD,1.141711
2023-10-05,CHF,0.998276
2023-10-05,GBP,0.743940
2023-10-05,USD,1.147442
2023-10-06,CHF,0.997791
2023-10-06,GBP,0.743632
2023-10-06,USD,1.153944
2023-10-09,CHF,0.999647
2023-10-09,GBP,0.742983
2023-10-09,USD,1.154752
2023-10-10,CHF,1.001254
2023-10-10,GBP,0.743432
2023-10-10,USD,1.160820
2023-10-11,CHF,1.000069
2023-10-11,GBP,0.741200
2023-10-11,USD,1.161363
2023-10-12,CHF,0.998425
2023-10-12,GBP,0.739770
2023-10-12,USD,1.166761
2023-10-13,CHF,0.999713
2023-10-13,GBP,0.744456
2023-10-13,USD,1.167519
2023-10-16,CHF,1.002206
2023-10-16,GBP,0.743585
2023-10-16,USD,1.174284
2023-10-17,CHF,0.999845
2023-10-17,GBP,0.746739
2023-10-17,USD,1.176583
2023-10-18,CHF,1.000434
2023-10-18,GBP,0.749051
2023-10-18,USD,1.180291
2023-10-19,CHF,1.002064
2023-10-19,GBP,0.749011
2023-10-19,USD,1.181139
2023-10-20,CHF,0.999517
2023-10-20,GBP,0.748196
2023-10-20,USD,1.176222
2023-10-23,CHF,0.998686
2023-10-23,GBP,0.753383
2023-10-23,USD,1.180650
2023-10-24,CHF,1.002563
2023-10-24,GBP,0.753070
2023-10-24,USD,1.176163
2023-10-25,CHF,1.003830
2023-10-25,GBP,0.754491
2023-10-25,USD,1.180740
2023-10-26,CHF,1.004543
2023-10-26,GBP,0.750274
2023-10-26,USD,1.179801
2023-10-27,CHF,1.007431
2023-10-27,GBP,0.750574
2023-10-27,USD,1.186918
2023-10-30,CHF,1.007774
2023-10-30,GBP,0.749260
2023-10-30,USD,1.189719
2023-10-31,CHF,1.005077
2023-10-31,GBP,0.751920
2023-10-31,USD,1.190217
2023-11-01,CHF,1.003738
2023-11-01,GBP,0.752423
2023-11-01,USD,1.189897
2023-11-02,CHF,1.001619
2023-11-02,GBP,0.753692
2023-11-02,USD,1.200766
2023-11-03,CHF,1.004069
2023-11-03,GBP,0.758745
2023-11-03,USD,1.200375
2023-11-06,CHF,1.002374
2023-11-06,GBP,0.758756
2023-11-06,USD,1.203689
2023-11-07,CHF,1.002359
2023-11-07,GBP,0.754648
2023-11-07,USD,1.196626
2023-11-08,CHF,1.000022
2023-11-08,GBP,0.754270
2023-11-08,USD,1.195392
2023-11-09,CHF,1.000631
2023-11-09,GBP,0.759951
2023-11-09,USD,1.196583
2023-11-10,CHF,1.002217
2023-11-10,GBP,0.759717
2023-11-10,USD,1.201231
2023-11-13,CHF,1.002042
2023-11-13,GBP,0.760502
2023-11-13,USD,1.217346
2023-11-14,CHF,0.999658
2023-11-14,GBP,0.759689
2023-11-14,USD,1.217455
2023-11-15,CHF,0.997552
2023-11-15,GBP,0.759294
2023-11-15,USD,1.221569
2023-11-16,CHF,0.996928
2023-11-16,GBP,0.755807
2023-11-16,USD,1.219947
2023-11-17,CHF,0.996027
2023-11-17,GBP,0.756706
2023-11-17,USD,1.219905
2023-11-20,CHF,0.996991
2023-11-20,GBP,0.753732
2023-11-20,USD,1.211713
2023-11-21,CHF,0.999804
2023-11-21,GBP,0.753844
2023-11-21,USD,1.212234
2023-11-22,CHF,0.995667
2023-11-22,GBP,0.752718
2023-11-22,USD,1.213235
2023-11-23,CHF,0.995175
2023-11-23,GBP,0.753853
2023-11-23,USD,1.224996
2023-11-24,CHF,0.991396
2023-11-24,GBP,0.755057
2023-11-24,USD,1.219518
2023-11-27,CHF,0.993816
2023-11-27,GBP,0.752000
2023-11-27,USD,1.224083
2023-11-28,CHF,0.993799
2023-11-28,GBP,0.749049
2023-11-28,USD,1.225539
2023-11-29,CHF,0.990237
2023-11-29,GBP,0.750113
2023-11-29,USD,1.223539
2023-11-30,CHF,0.990734
2023-11-30,GBP,0.748587
2023-11-30,USD,1.218648
2023-12-01,CHF,0.992101
2023-12-01,GBP,0.746582
2023-12-01,USD,1.225597
2023-12-04,CHF,0.990670
2023-12-04,GBP,0.745793
2023-12-04,USD,1.223334
2023-12-05,CHF,0.988755
2023-12-05,GBP,0.742770
2023-12-05,USD,1.230552
2023-12-06,CHF,0.988597
2023-12-06,GBP,0.743866
2023-12-06,USD,1.230312
2023-12-07,CHF,0.985725
2023-12-07,GBP,0.743402
2023-12-07,USD,1.220348
2023-12-08,CHF,0.985386
2023-12-08,GBP,0.739998
2023-12-08,USD,1.216113
2023-12-11,CHF,0.986252
2023-12-11,GBP,0.739468
2023-12-11,USD,1.223537
2023-12-12,CHF,0.987418
2023-12-12,GBP,0.740889
2023-12-12,USD,1.234501
2023-12-13,CHF,0.986526
2023-12-13,GBP,0.739772
2023-12-13,USD,1.238142
2023-12-14,CHF,0.985640
2023-12-14,GBP,0.741852
2023-12-14,USD,1.240499
2023-12-15,CHF,0.985495
2023-12-15,GBP,0.748569
2023-12-15,USD,1.246566
2023-12-18,CHF,0.982306
2023-12-18,GBP,0.746108
2023-12-18,USD,1.250357
2023-12-19,CHF,0.977841
2023-12-19,GBP,0.747552
2023-12-19,USD,1.248516
2023-12-20,CHF,0.977544
2023-12-20,GBP,0.745049
2023-12-20,USD,1.256094
2023-12-21,CHF,0.976610
2023-12-21,GBP,0.746275
2023-12-21,USD,1.259926
2023-12-22,CHF,0.977502
2023-12-22,GBP,0.749257
2023-12-22,USD,1.267449
2023-12-25,CHF,0.978046
2023-12-25,GBP,0.751126
2023-12-25,USD,1.278965
2023-12-26,CHF,0.982051
2023-12-26,GBP,0.749060
2023-12-26,USD,1.278040
2023-12-27,CHF,0.982054
2023-12-27,GBP,0.747766
2023-12-27,USD,1.277575
2023-12-28,CHF,0.981022
2023-12-28,GBP,0.749470
2023-12-28,USD,1.287772
2023-12-29,CHF,0.982867
2023-12-29,GBP,0.753682
2023-12-29,USD,1.293099
2024-01-01,CHF,0.981688
2024-01-01,GBP,0.747563
2024-01-01,USD,1.288323
2024-01-02,CHF,0.978586
2024-01-02,GBP,0.748089
2024-01-02,USD,1.299747
2024-01-03,CHF,0.977981
2024-01-03,GBP,0.753025
2024-01-03,USD,1.294766
2024-01-04,CHF,0.976939
2024-01-04,GBP,0.750757
2024-01-04,USD,1.294090
2024-01-05,CHF,0.976842
2024-01-05,GBP,0.748320
2024-01-05,USD,1.287162
2024-01-08,CHF,0.978836
2024-01-08,GBP,0.749130
2024-01-08,USD,1.293373
2024-01-09,CHF,0.979220
2024-01-09,GBP,0.747267
2024-01-09,USD,1.291362
2024-01-10,CHF,0.977620
2024-01-10,GBP,0.750811
2024-01-10,USD,1.305312
2024-01-11,CHF,0.975124
2024-01-11,GBP,0.751130
2024-01-11,USD,1.305904
2024-01-12,CHF,0.977044
2024-01-12,GBP,0.755280
2024-01-12,USD,1.308083
2024-01-15,CHF,0.977306
2024-01-15,GBP,0.763965
2024-01-15,USD,1.303859
2024-01-16,CHF,0.977493
2024-01-16,GBP,0.767009
2024-01-16,USD,1.295925
2024-01-17,CHF,0.974290
2024-01-17,GBP,0.770586
2024-01-17,USD,1.290730
2024-01-18,CHF,0.978849
2024-01-18,GBP,0.769178
2024-01-18,USD,1.288440
2024-01-19,CHF,0.982242
2024-01-19,GBP,0.771546
2024-01-19,USD,1.291755
2024-01-22,CHF,0.981710
2024-01-22,GBP,0.771542
2024-01-22,USD,1.288019
2024-01-23,CHF,0.983968
2024-01-23,GBP,0.773577
2024-01-23,USD,1.283975
2024-01-24,CHF,0.985883
2024-01-24,GBP,0.776258
2024-01-24,USD,1.277515
2024-01-25,CHF,0.986114
2024-01-25,GBP,0.777928
2024-01-25,USD,1.273880
2024-01-26,CHF,0.985011
2024-01-26,GBP,0.777405
2024-01-26,USD,1.270834
2024-01-29,CHF,0.987079
2024-01-29,GBP,0.776730
2024-01-29,USD,1.267024
2024-01-30,CHF,0.986676
2024-01-30,GBP,0.777587
2024-01-30,USD,1.269358
2024-01-31,CHF,0.985800
2024-01-31,GBP,0.780693
2024-01-31,USD,1.272581
2024-02-01,CHF,0.987481
2024-02-01,GBP,0.782193
2024-02-01,USD,1.272061
2024-02-02,CHF,0.991653
2024-02-02,GBP,0.784211
2024-02-02,USD,1.265086
2024-02-05,CHF,0.995286
2024-02-05,GBP,0.786007
2024-02-05,USD,1.255311
2024-02-06,CHF,0.997411
2024-02-06,GBP,0.783385
2024-02-06,USD,1.248865
2024-02-07,CHF,0.995359
2024-02-07,GBP,0.783567
2024-02-07,USD,1.250826
2024-02-08,CHF,1.000938
2024-02-08,GBP,0.788841
2024-02-08,USD,1.261507
2024-02-09,CHF,1.001028
2024-02-09,GBP,0.794212
2024-02-09,USD,1.268195
2024-02-12,CHF,1.000921
2024-02-12,GBP,0.795884
2024-02-12,USD,1.259609
2024-02-13,CHF,0.999953
2024-02-13,GBP,0.795387
2024-02-13,USD,1.248008
2024-02-14,CHF,0.995803
2024-02-14,GBP,0.795541
2024-02-14,USD,1.238743
2024-02-15,CHF,0.996187
2024-02-15,GBP,0.799988
2024-02-15,USD,1.234086
2024-02-16,CHF,0.993603
2024-02-16,GBP,0.801385
2024-02-16,USD,1.234162
2024-02-19,CHF,0.991315
2024-02-19,GBP,0.803175
2024-02-19,USD,1.229118
2024-02-20,CHF,0.992040
2024-02-20,GBP,0.800969
2024-02-20,USD,1.234637
2024-02-21,CHF,0.995656
2024-02-21,GBP,0.801746
2024-02-21,USD,1.236922
2024-02-22,CHF,0.998183
2024-02-22,GBP,0.803453
2024-02-22,USD,1.231499
2024-02-23,CHF,1.000747
2024-02-23,GBP,0.801908
2024-02-23,USD,1.226912
2024-02-26,CHF,0.998752
2024-02-26,GBP,0.800526
2024-02-26,USD,1.230358
2024-02-27,CHF,0.996950
2024-02-27,GBP,0.802324
2024-02-27,USD,1.230097
2024-02-28,CHF,0.996026
2024-02-28,GBP,0.801545
2024-02-28,USD,1.235188
2024-02-29,CHF,0.994092
2024-02-29,GBP,0.798911
2024-02-29,USD,1.231350
2024-03-01,CHF,0.992349
2024-03-01,GBP,0.801284
2024-03-01,USD,1.224069
2024-03-04,CHF,0.993039
2024-03-04,GBP,0.798686
2024-03-04,USD,1.220968
2024-03-05,CHF,0.994193
2024-03-05,GBP,0.799565
2024-03-05,USD,1.219026
2024-03-06,CHF,0.993008
2024-03-06,GBP,0.802030
2024-03-06,USD,1.214170
2024-03-07,CHF,0.991144
2024-03-07,GBP,0.803997
2024-03-07,USD,1.225438
2024-03-08,CHF,0.989498
2024-03-08,GBP,0.808078
2024-03-08,USD,1.219233
2024-03-11,CHF,0.991634
2024-03-11,GBP,0.806042
2024-03-11,USD,1.227262
2024-03-12,CHF,0.990174
2024-03-12,GBP,0.802340
2024-03-12,USD,1.218640
2024-03-13,CHF,0.989820
2024-03-13,GBP,0.801865
2024-03-13,USD,1.217499
2024-03-14,CHF,0.988742
2024-03-14,GBP,0.804334
2024-03-14,USD,1.219603
2024-03-15,CHF,0.987041
2024-03-15,GBP,0.806278
2024-03-15,USD,1.223206
2024-03-18,CHF,0.985121
2024-03-18,GBP,0.812982
2024-03-18,USD,1.223790
2024-03-19,CHF,0.988081
2024-03-19,GBP,0.815991
2024-03-19,USD,1.217648
2024-03-20,CHF,0.987543
2024-03-20,GBP,0.814479
2024-03-20,USD,1.211956
2024-03-21,CHF,0.988784
2024-03-21,GBP,0.813179
2024-03-21,USD,1.224777
2024-03-22,CHF,0.993536
2024-03-22,GBP,0.812256
2024-03-22,USD,1.223160
2024-03-25,CHF,0.995150
2024-03-25,GBP,0.817939
2024-03-25,USD,1.228572
2024-03-26,CHF,0.996261
2024-03-26,GBP,0.823864
2024-03-26,USD,1.224145
2024-03-27,CHF,0.994451
2024-03-27,GBP,0.822465
2024-03-27,USD,1.225026
2024-03-28,CHF,0.991457
2024-03-28,GBP,0.819535
2024-03-28,USD,1.232200
2024-03-29,CHF,0.992876
2024-03-29,GBP,0.818983
2024-03-29,USD,1.233160
2024-04-01,CHF,0.992657
2024-04-01,GBP,0.821808
2024-04-01,USD,1.227980
2024-04-02,CHF,0.994207
2024-04-02,GBP,0.823831
2024-04-02,USD,1.228381
2024-04-03,CHF,0.992154
2024-04-03,GBP,0.820978
2024-04-03,USD,1.223866
2024-04-04,CHF,0.994811
2024-04-04,GBP,0.818027
2024-04-04,USD,1.222312
2024-04-05,CHF,1.000132
2024-04-05,GBP,0.814607
2024-04-05,USD,1.225816
2024-04-08,CHF,0.996096
2024-04-08,GBP,0.815696
2024-04-08,USD,1.220755
2024-04-09,CHF,0.994575
2024-04-09,GBP,0.811722
2024-04-09,USD,1.218826
2024-04-10,CHF,0.996161
2024-04-10,GBP,0.811729
2024-04-10,USD,1.223224
2024-04-11,CHF,0.995487
2024-04-11,GBP,0.814786
2024-04-11,USD,1.227927
2024-04-12,CHF,0.994538
2024-04-12,GBP,0.819806
2024-04-12,USD,1.233402
2024-04-15,CHF,0.992757
2024-04-15,GBP,0.815436
2024-04-15,USD,1.226352
2024-04-16,CHF,0.991435
2024-04-16,GBP,0.816068
2024-04-16,USD,1.227912
2024-04-17,CHF,0.991810
2024-04-17,GBP,0.816330
2024-04-17,USD,1.229396
2024-04-18,CHF,0.993470
2024-04-18,GBP,0.812618
2024-04-18,USD,1.230236
2024-04-19,CHF,0.996225
2024-04-19,GBP,0.812428
2024-04-19,USD,1.240975
2024-04-22,CHF,0.996483
2024-04-22,GBP,0.813849
2024-04-22,USD,1.232356
2024-04-23,CHF,0.991998
2024-04-23,GBP,0.812819
2024-04-23,USD,1.236798
2024-04-24,CHF,0.994462
2024-04-24,GBP,0.811436
2024-04-24,USD,1.238059
2024-04-25,CHF,0.991350
2024-04-25,GBP,0.810495
2024-04-25,USD,1.232605
2024-04-26,CHF,0.991813
2024-04-26,GBP,0.807684
2024-04-26,USD,1.220293
2024-04-29,CHF,0.990666
2024-04-29,GBP,0.809761
2024-04-29,USD,1.222914
2024-04-30,CHF,0.991445
2024-04-30,GBP,0.811692
2024-04-30,USD,1.216984
2024-05-01,CHF,0.990181
2024-05-01,GBP,0.813039
2024-05-01,USD,1.210058
2024-05-02,CHF,0.988379
2024-05-02,GBP,0.812951
2024-05-02,USD,1.224436
2024-05-03,CHF,0.989044
2024-05-03,GBP,0.811209
2024-05-03,USD,1.225502
2024-05-06,CHF,0.987279
2024-05-06,GBP,0.810081
2024-05-06,USD,1.235131
2024-05-07,CHF,0.985255
2024-05-07,GBP,0.810108
2024-05-07,USD,1.232641
2024-05-08,CHF,0.983994
2024-05-08,GBP,0.814107
2024-05-08,USD,1.233100
2024-05-09,CHF,0.985877
2024-05-09,GBP,0.815091
2024-05-09,USD,1.230087
2024-05-10,CHF,0.984052
2024-05-10,GBP,0.813268
2024-05-10,USD,1.228668
2024-05-13,CHF,0.985201
2024-05-13,GBP,0.809141
2024-05-13,USD,1.231146
2024-05-14,CHF,0.985297
2024-05-14,GBP,0.808847
2024-05-14,USD,1.234659
2024-05-15,CHF,0.981410
2024-05-15,GBP,0.808403
2024-05-15,USD,1.224343
2024-05-16,CHF,0.977869
2024-05-16,GBP,0.806874
2024-05-16,USD,1.225952
2024-05-17,CHF,0.978534
2024-05-17,GBP,0.806088
2024-05-17,USD,1.223903
2024-05-20,CHF,0.977616
2024-05-20,GBP,0.804145
2024-05-20,USD,1.218090
2024-05-21,CHF,0.979143
2024-05-21,GBP,0.802332
2024-05-21,USD,1.224764
2024-05-22,CHF,0.979521
2024-05-22,GBP,0.795567
2024-05-22,USD,1.229149
2024-05-23,CHF,0.977676
2024-05-23,GBP,0.796356
2024-05-23,USD,1.225226
2024-05-24,CHF,0.970609
2024-05-24,GBP,0.795176
2024-05-24,USD,1.223028
2024-05-27,CHF,0.972536
2024-05-27,GBP,0.793348
2024-05-27,USD,1.225999
2024-05-28,CHF,0.974797
2024-05-28,GBP,0.797057
2024-05-28,USD,1.228550
2024-05-29,CHF,0.976428
2024-05-29,GBP,0.796622
2024-05-29,USD,1.225049
2024-05-30,CHF,0.976544
2024-05-30,GBP,0.795006
2024-05-30,USD,1.213405
2024-05-31,CHF,0.972594
2024-05-31,GBP,0.792244
2024-05-31,USD,1.216524
2024-06-03,CHF,0.968833
2024-06-03,GBP,0.792237
2024-06-03,USD,1.216830
2024-06-04,CHF,0.965908
2024-06-04,GBP,0.793984
2024-06-04,USD,1.212896
2024-06-05,CHF,0.965753
2024-06-05,GBP,0.794314
2024-06-05,USD,1.215437
2024-06-06,CHF,0.964626
2024-06-06,GBP,0.791629
2024-06-06,USD,1.210693
2024-06-07,CHF,0.963603
2024-06-07,GBP,0.792419
2024-06-07,USD,1.208729
2024-06-10,CHF,0.962956
2024-06-10,GBP,0.790279
2024-06-10,USD,1.212508
2024-06-11,CHF,0.963053
2024-06-11,GBP,0.788211
2024-06-11,USD,1.213779
2024-06-12,CHF,0.963456
2024-06-12,GBP,0.791944
2024-06-12,USD,1.214637
2024-06-13,CHF,0.967677
2024-06-13,GBP,0.783890
2024-06-13,USD,1.221901
2024-06-14,CHF,0.963763
2024-06-14,GBP,0.784827
2024-06-14,USD,1.223306
2024-06-17,CHF,0.964423
2024-06-17,GBP,0.783304
2024-06-17,USD,1.217678
2024-06-18,CHF,0.961857
2024-06-18,GBP,0.782959
2024-06-18,USD,1.225643
2024-06-19,CHF,0.961413
2024-06-19,GBP,0.783482
2024-06-19,USD,1.220289
2024-06-20,CHF,0.959716
2024-06-20,GBP,0.782210
2024-06-20,USD,1.222230
2024-06-21,CHF,0.960876
2024-06-21,GBP,0.782569
2024-06-21,USD,1.217636
2024-06-24,CHF,0.962137
2024-06-24,GBP,0.786018
2024-06-24,USD,1.219935
2024-06-25,CHF,0.961868
2024-06-25,GBP,0.789068
2024-06-25,USD,1.215608
2024-06-26,CHF,0.963415
2024-06-26,GBP,0.791805
2024-06-26,USD,1.209403
2024-06-27,CHF,0.961850
2024-06-27,GBP,0.789837
2024-06-27,USD,1.213181
2024-06-28,CHF,0.958799
2024-06-28,GBP,0.794382
2024-06-28,USD,1.212332
2024-07-01,CHF,0.960343
2024-07-01,GBP,0.793653
2024-07-01,USD,1.210371
2024-07-02,CHF,0.964930
2024-07-02,GBP,0.794332
2024-07-02,USD,1.209818
2024-07-03,CHF,0.961487
2024-07-03,GBP,0.794890
2024-07-03,USD,1.197024
2024-07-04,CHF,0.959322
2024-07-04,GBP,0.793231
2024-07-04,USD,1.189581
2024-07-05,CHF,0.957556
2024-07-05,GBP,0.790936
2024-07-05,USD,1.190294
2024-07-08,CHF,0.957868
2024-07-08,GBP,0.790814
2024-07-08,USD,1.193313
2024-07-09,CHF,0.959967
2024-07-09,GBP,0.788595
2024-07-09,USD,1.198660
2024-07-10,CHF,0.958440
2024-07-10,GBP,0.788360
2024-07-10,USD,1.206675
2024-07-11,CHF,0.956361
2024-07-11,GBP,0.789531
2024-07-11,USD,1.192136
2024-07-12,CHF,0.957017
2024-07-12,GBP,0.791308
2024-07-12,USD,1.185164
2024-07-15,CHF,0.955227
2024-07-15,GBP,0.792450
2024-07-15,USD,1.187491
2024-07-16,CHF,0.954686
2024-07-16,GBP,0.790459
2024-07-16,USD,1.191834
2024-07-17,CHF,0.954544
2024-07-17,GBP,0.793738
2024-07-17,USD,1.198975
2024-07-18,CHF,0.954601
2024-07-18,GBP,0.792172
2024-07-18,USD,1.202372
2024-07-19,CHF,0.955743
2024-07-19,GBP,0.788101
2024-07-19,USD,1.202715
2024-07-22,CHF,0.954212
2024-07-22,GBP,0.791135
2024-07-22,USD,1.204527
2024-07-23,CHF,0.956564
2024-07-23,GBP,0.789926
2024-07-23,USD,1.208140
2024-07-24,CHF,0.952692
2024-07-24,GBP,0.792226
2024-07-24,USD,1.207740
2024-07-25,CHF,0.953337
2024-07-25,GBP,0.793697
2024-07-25,USD,1.203140
2024-07-26,CHF,0.953596
2024-07-26,GBP,0.797028
2024-07-26,USD,1.207986
2024-07-29,CHF,0.955850
2024-07-29,GBP,0.796626
2024-07-29,USD,1.212561
2024-07-30,CHF,0.953325
2024-07-30,GBP,0.800640
2024-07-30,USD,1.207907
2024-07-31,CHF,0.952799
2024-07-31,GBP,0.804722
2024-07-31,USD,1.196558
2024-08-01,CHF,0.952113
2024-08-01,GBP,0.808672
2024-08-01,USD,1.208430
2024-08-02,CHF,0.952837
2024-08-02,GBP,0.809459
2024-08-02,USD,1.203928
2024-08-05,CHF,0.950820
2024-08-05,GBP,0.808675
2024-08-05,USD,1.212518
2024-08-06,CHF,0.955224
2024-08-06,GBP,0.806225
2024-08-06,USD,1.213562
2024-08-07,CHF,0.955552
2024-08-07,GBP,0.806972
2024-08-07,USD,1.216598
2024-08-08,CHF,0.954055
2024-08-08,GBP,0.811851
2024-08-08,USD,1.214022
2024-08-09,CHF,0.955526
2024-08-09,GBP,0.808383
2024-08-09,USD,1.214085
2024-08-12,CHF,0.953991
2024-08-12,GBP,0.805436
2024-08-12,USD,1.210386
2024-08-13,CHF,0.952784
2024-08-13,GBP,0.804988
2024-08-13,USD,1.208535
2024-08-14,CHF,0.954466
2024-08-14,GBP,0.800792
2024-08-14,USD,1.203578
2024-08-15,CHF,0.954677
2024-08-15,GBP,0.800920
2024-08-15,USD,1.200662
2024-08-16,CHF,0.951719
2024-08-16,GBP,0.802633
2024-08-16,USD,1.194048
2024-08-19,CHF,0.953169
2024-08-19,GBP,0.800991
2024-08-19,USD,1.190314
2024-08-20,CHF,0.951264
2024-08-20,GBP,0.798543
2024-08-20,USD,1.185323
2024-08-21,CHF,0.948734
2024-08-21,GBP,0.801597
2024-08-21,USD,1.179667
2024-08-22,CHF,0.949926
2024-08-22,GBP,0.801132
2024-08-22,USD,1.184705
2024-08-23,CHF,0.948434
2024-08-23,GBP,0.799059
2024-08-23,USD,1.180163
2024-08-26,CHF,0.949287
2024-08-26,GBP,0.801857
2024-08-26,USD,1.172177
2024-08-27,CHF,0.949928
2024-08-27,GBP,0.805617
2024-08-27,USD,1.173162
2024-08-28,CHF,0.951286
2024-08-28,GBP,0.806084
2024-08-28,USD,1.172771
2024-08-29,CHF,0.947933
2024-08-29,GBP,0.810012
2024-08-29,USD,1.169922
2024-08-30,CHF,0.945454
2024-08-30,GBP,0.810640
2024-08-30,USD,1.180157
2024-09-02,CHF,0.943236
2024-09-02,GBP,0.810134
2024-09-02,USD,1.171927
2024-09-03,CHF,0.943101
2024-09-03,GBP,0.803626
2024-09-03,USD,1.167793
2024-09-04,CHF,0.940665
2024-09-04,GBP,0.807300
2024-09-04,USD,1.156702
2024-09-05,CHF,0.940459
2024-09-05,GBP,0.808191
2024-09-05,USD,1.158131
2024-09-06,CHF,0.945501
2024-09-06,GBP,0.808042
2024-09-06,USD,1.159100
2024-09-09,CHF,0.947514
2024-09-09,GBP,0.807514
2024-09-09,USD,1.161685
2024-09-10,CHF,0.944893
2024-09-10,GBP,0.812451
2024-09-10,USD,1.162492
2024-09-11,CHF,0.944032
2024-09-11,GBP,0.809550
2024-09-11,USD,1.159531
2024-09-12,CHF,0.943632
